"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.439486551E0,-4.458791763E-2,2.671349049E-2,-3.649044037E-2
1.449526834E0,1.104164496E-2,7.133293152E-2,-2.610778809E-2
1.459567118E0,-4.340634122E-2,6.272232533E-2,-4.906845093E-2
1.469637918E0,-6.431587040E-2,1.596927643E-3,-8.094978333E-2
1.484530496E0,-3.805869073E-2,2.450406551E-2,-1.038360596E-2
1.494570780E0,-1.670330018E-2,-2.316653728E-2,4.195213318E-3
1.504611063E0,-1.480867714E-2,3.442251682E-2,2.826309204E-2
1.514651346E0,-2.252357453E-2,1.593601704E-2,-1.434707642E-2
1.524691629E0,-4.413228482E-2,4.991352558E-2,-4.109382629E-3
1.534701395E0,-1.772004366E-2,5.529189110E-2,5.875682831E-2
1.544711161E0,-2.847468108E-2,-1.845359802E-4,-3.114223480E-2
1.554720926E0,-4.830630124E-2,-6.740093231E-3,-2.478027344E-2
1.564791727E0,-1.979627460E-2,1.484429836E-2,1.523399353E-2
1.579806375E0,1.766627282E-2,3.023767471E-2,-9.847545624E-2
1.589816141E0,6.434565037E-2,1.505494118E-2,-6.758594513E-2
1.599825907E0,4.846426100E-2,8.462429047E-3,-5.184555054E-2
1.609866190E0,3.204073012E-2,2.938246727E-2,6.720542908E-3
1.619875955E0,1.174807549E-2,2.633452415E-2,1.220130920E-2
1.629916239E0,5.382487923E-2,4.227614403E-2,2.249717712E-2
1.639926004E0,-1.339434832E-2,-2.931594849E-3,6.095600128E-2
1.649935770E0,-7.830141485E-2,-2.220106125E-2,4.271697998E-2
1.659945536E0,-5.166557431E-2,-3.557348251E-2,-3.692054749E-2
1.669985819E0,-1.148425788E-2,4.553508759E-2,-1.101102829E-1
1.680026102E0,-2.448953688E-2,1.630973816E-2,-2.140235901E-2
1.695010233E0,3.252530098E-2,5.691528320E-2,-6.097793579E-3
1.705050516E0,-2.070249617E-2,1.245379448E-2,1.959609985E-2
1.715060282E0,-6.925659627E-2,1.031210423E-1,8.788490295E-2
1.725070047E0,-6.619059294E-2,4.741406441E-2,2.803802490E-2
1.735110330E0,-7.218217105E-2,-8.153438568E-2,3.528213501E-2
1.745150614E0,-9.584224224E-2,-5.525231361E-2,1.056289673E-2
1.755160379E0,-8.525012434E-2,-2.412390709E-2,-4.205703735E-3
1.765170145E0,2.032282203E-2,2.107429504E-2,-5.124282837E-2
1.775210428E0,5.781861395E-2,2.789258957E-2,-4.579925537E-2
1.785220194E0,2.313335985E-2,4.846239090E-2,-2.619171143E-2
1.795229959E0,1.740448922E-2,4.875683784E-2,-4.950237274E-2
1.805270243E0,-2.139650285E-2,3.436565399E-2,-1.055908203E-2
1.815280008E0,-6.978238374E-2,-3.739953041E-2,-5.354118347E-2
1.825289774E0,-6.528200954E-2,-4.034757614E-3,-7.419586182E-4
1.835330057E0,-2.712927759E-2,-6.046295166E-4,-9.157085419E-2
1.845339823E0,6.371334195E-2,3.499984741E-2,-1.522350311E-2
1.855349588E0,5.805318803E-2,2.695560455E-2,3.206825256E-2
1.865389871E0,2.796217054E-2,1.425862312E-2,-6.597518921E-3
1.875399637E0,2.219244093E-2,2.099776268E-2,1.706027985E-2
1.885439920E0,-5.011093616E-2,2.369403839E-2,-2.094459534E-2
1.895449686E0,2.408213913E-3,-1.586699486E-2,3.442764282E-3
1.905489969E0,-6.538446248E-2,3.607320786E-2,-1.948833466E-2
1.915499735E0,-6.075948477E-2,-3.057003021E-3,-4.719352722E-2
1.925509500E0,-3.199469298E-2,5.752563477E-3,-4.110527039E-2
1.935519266E0,-6.986999512E-2,-3.777360916E-2,8.036613464E-3
1.945559549E0,-3.105005622E-2,8.140516281E-2,9.399414062E-3
1.955569315E0,3.106844425E-2,7.620835304E-2,6.243705750E-3
1.965609598E0,-2.252204716E-2,8.547973633E-2,1.762104034E-2
1.975619364E0,-3.351904452E-3,-2.001500130E-2,-5.200004578E-2
1.985629129E0,3.523626179E-2,7.465934753E-2,-4.045009613E-2
1.995669412E0,1.514510065E-2,1.531181335E-1,-5.174636841E-3
